0, 0.021904, 0.058597, 1.258381,0.148108, -0.094005, -0.263545, 0.948563
1, 0.021976, 0.058701, 1.258223,0.148657, -0.093946, -0.263501, 0.948495
2, 0.022067, 0.058811, 1.258053,0.149421, -0.094277, -0.263343, 0.948386
3, 0.022214, 0.058905, 1.257889,0.150051, -0.094112, -0.263160, 0.948354
4, 0.022326, 0.058980, 1.257754,0.150473, -0.094166, -0.262979, 0.948332
5, 0.022393, 0.059060, 1.257596,0.151053, -0.094326, -0.262820, 0.948268
6, 0.022470, 0.059123, 1.257463,0.151544, -0.094493, -0.262682, 0.948211
7, 0.022626, 0.059220, 1.257308,0.152091, -0.094390, -0.262488, 0.948187
8, 0.022689, 0.059285, 1.257190,0.152518, -0.094629, -0.262426, 0.948112
9, 0.022767, 0.059381, 1.257050,0.153247, -0.095071, -0.262273, 0.947993
10, 0.022889, 0.059443, 1.256940,0.153735, -0.095037, -0.262119, 0.947959
11, 0.023028, 0.059534, 1.256814,0.154410, -0.095400, -0.261957, 0.947858
12, 0.023144, 0.059621, 1.256682,0.154774, -0.095189, -0.261809, 0.947861
13, 0.023234, 0.059708, 1.256528,0.155127, -0.095139, -0.261749, 0.947825
14, 0.023315, 0.059787, 1.256393,0.155845, -0.095413, -0.261561, 0.947731
15, 0.023449, 0.059871, 1.256241,0.156449, -0.095424, -0.261392, 0.947677
16, 0.023553, 0.059960, 1.256102,0.156847, -0.095472, -0.261291, 0.947634
17, 0.023613, 0.060039, 1.255989,0.157543, -0.095959, -0.261197, 0.947496
18, 0.023696, 0.060132, 1.255844,0.158136, -0.096109, -0.261028, 0.947428
19, 0.023812, 0.060228, 1.255706,0.158644, -0.096075, -0.260907, 0.947380
20, 0.023953, 0.060306, 1.255585,0.159290, -0.096435, -0.260674, 0.947299
21, 0.024076, 0.060390, 1.255462,0.159881, -0.096621, -0.260472, 0.947236
22, 0.024171, 0.060477, 1.255321,0.160293, -0.096556, -0.260321, 0.947215
23, 0.024235, 0.060552, 1.255196,0.160706, -0.096425, -0.260257, 0.947176
24, 0.024354, 0.060632, 1.255064,0.161256, -0.096552, -0.260060, 0.947124
25, 0.024442, 0.060686, 1.254962,0.161712, -0.096925, -0.259877, 0.947058
26, 0.024542, 0.060796, 1.254814,0.162448, -0.097008, -0.259669, 0.946981
27, 0.024658, 0.060880, 1.254700,0.163031, -0.097410, -0.259528, 0.946878
28, 0.024768, 0.060976, 1.254572,0.163628, -0.097364, -0.259393, 0.946816
29, 0.024856, 0.061063, 1.254448,0.163941, -0.097567, -0.259312, 0.946764
30, 0.024939, 0.061141, 1.254297,0.164666, -0.097441, -0.259233, 0.946673
31, 0.024979, 0.061229, 1.254158,0.165047, -0.097658, -0.259174, 0.946600
32, 0.025037, 0.061301, 1.254027,0.165749, -0.097564, -0.259056, 0.946519
33, 0.025123, 0.061353, 1.253923,0.166117, -0.097740, -0.258922, 0.946473
34, 0.025185, 0.061435, 1.253792,0.166483, -0.097583, -0.258900, 0.946431
35, 0.025223, 0.061499, 1.253662,0.166939, -0.097727, -0.258847, 0.946350
36, 0.025324, 0.061615, 1.253510,0.167524, -0.097852, -0.258784, 0.946251
37, 0.025430, 0.061697, 1.253390,0.168285, -0.098343, -0.258652, 0.946101
38, 0.025514, 0.061781, 1.253281,0.168752, -0.098311, -0.258527, 0.946056
39, 0.025597, 0.061850, 1.253174,0.169252, -0.098536, -0.258431, 0.945969
40, 0.025739, 0.061919, 1.253064,0.169700, -0.098492, -0.258102, 0.945984
41, 0.026006, 0.061973, 1.252953,0.170083, -0.098575, -0.257364, 0.946107
42, 0.026173, 0.062003, 1.252875,0.170391, -0.098868, -0.256895, 0.946148
43, 0.026337, 0.062057, 1.252773,0.170822, -0.099281, -0.256437, 0.946152
44, 0.026496, 0.062108, 1.252699,0.171099, -0.099016, -0.256084, 0.946225
45, 0.026716, 0.062211, 1.252605,0.171672, -0.099791, -0.255611, 0.946168
46, 0.026896, 0.062286, 1.252509,0.172259, -0.099556, -0.255287, 0.946173
47, 0.027110, 0.062380, 1.252400,0.172907, -0.099782, -0.254860, 0.946147
48, 0.027294, 0.062453, 1.252325,0.173245, -0.099922, -0.254509, 0.946164
49, 0.027546, 0.062539, 1.252207,0.173896, -0.100201, -0.253932, 0.946170
50, 0.027712, 0.062595, 1.252120,0.174049, -0.100377, -0.253484, 0.946244
51, 0.027932, 0.062652, 1.252017,0.174306, -0.100346, -0.252849, 0.946370
52, 0.028103, 0.062698, 1.251936,0.174724, -0.100317, -0.252344, 0.946430
53, 0.028281, 0.062743, 1.251858,0.175210, -0.100555, -0.251808, 0.946458
54, 0.028527, 0.062825, 1.251764,0.175493, -0.100281, -0.251322, 0.946564
55, 0.028795, 0.062911, 1.251681,0.176215, -0.100563, -0.250683, 0.946569
56, 0.028995, 0.062979, 1.251621,0.176594, -0.100574, -0.250151, 0.946638
57, 0.029248, 0.063062, 1.251540,0.176905, -0.100741, -0.249496, 0.946735
58, 0.029452, 0.063120, 1.251462,0.177493, -0.100929, -0.249062, 0.946719
59, 0.029649, 0.063188, 1.251365,0.177814, -0.100838, -0.248586, 0.946794
60, 0.029784, 0.063222, 1.251296,0.178135, -0.100949, -0.248193, 0.946825
61, 0.029983, 0.063283, 1.251213,0.178338, -0.100645, -0.247677, 0.946954
62, 0.030188, 0.063340, 1.251140,0.178704, -0.100949, -0.247120, 0.946998
63, 0.030397, 0.063416, 1.251067,0.179160, -0.101161, -0.246514, 0.947048
64, 0.030602, 0.063499, 1.250990,0.179858, -0.101240, -0.246014, 0.947037
65, 0.030768, 0.063560, 1.250918,0.180160, -0.101374, -0.245626, 0.947066
66, 0.030991, 0.063645, 1.250834,0.180556, -0.101443, -0.245084, 0.947123
67, 0.031208, 0.063733, 1.250754,0.181052, -0.101395, -0.244597, 0.947160
68, 0.031434, 0.063806, 1.250662,0.181657, -0.101789, -0.243891, 0.947184
69, 0.031655, 0.063856, 1.250596,0.181694, -0.101690, -0.243320, 0.947334
70, 0.031870, 0.063934, 1.250490,0.182206, -0.101986, -0.242789, 0.947340
71, 0.032013, 0.063987, 1.250408,0.182446, -0.101665, -0.242498, 0.947403
72, 0.032219, 0.064069, 1.250328,0.182974, -0.101864, -0.242041, 0.947397
73, 0.032407, 0.064139, 1.250258,0.183390, -0.102009, -0.241642, 0.947403
74, 0.032649, 0.064231, 1.250184,0.183907, -0.102109, -0.241073, 0.947436
75, 0.032869, 0.064311, 1.250122,0.184196, -0.102250, -0.240504, 0.947510
76, 0.033115, 0.064380, 1.250049,0.184605, -0.102344, -0.239893, 0.947575
77, 0.033290, 0.064452, 1.249972,0.185036, -0.102419, -0.239395, 0.947608
78, 0.033482, 0.064503, 1.249867,0.185352, -0.102288, -0.238951, 0.947673
79, 0.033619, 0.064553, 1.249800,0.185526, -0.102226, -0.238549, 0.947747
80, 0.033812, 0.064593, 1.249720,0.185896, -0.102386, -0.238041, 0.947785
81, 0.033999, 0.064642, 1.249683,0.186217, -0.102252, -0.237478, 0.947878
82, 0.034294, 0.064737, 1.249618,0.186673, -0.102612, -0.236678, 0.947949
83, 0.034501, 0.064816, 1.249546,0.187257, -0.102549, -0.236111, 0.947982
84, 0.034762, 0.064919, 1.249473,0.187602, -0.102975, -0.235545, 0.948009
85, 0.034998, 0.064991, 1.249417,0.188138, -0.103194, -0.234905, 0.948037
86, 0.035220, 0.065062, 1.249342,0.188324, -0.102953, -0.234387, 0.948155
87, 0.035495, 0.065145, 1.249260,0.189018, -0.103394, -0.233572, 0.948170
88, 0.035667, 0.065177, 1.249210,0.188979, -0.103010, -0.233110, 0.948333
89, 0.035850, 0.065235, 1.249141,0.189355, -0.103188, -0.232667, 0.948347
90, 0.035992, 0.065283, 1.249058,0.189604, -0.103324, -0.232395, 0.948350
91, 0.036217, 0.065369, 1.248982,0.189983, -0.103221, -0.231778, 0.948436
92, 0.036511, 0.065485, 1.248932,0.190715, -0.103740, -0.231030, 0.948415
93, 0.036793, 0.065601, 1.248839,0.191190, -0.103752, -0.230383, 0.948476
94, 0.036948, 0.065668, 1.248779,0.191419, -0.103655, -0.229996, 0.948534
95, 0.037093, 0.065720, 1.248722,0.191675, -0.103731, -0.229552, 0.948581
96, 0.037303, 0.065777, 1.248675,0.192131, -0.103911, -0.228992, 0.948605
97, 0.037443, 0.065815, 1.248603,0.192163, -0.103888, -0.228638, 0.948686
98, 0.037592, 0.065866, 1.248526,0.192680, -0.103767, -0.228182, 0.948704
99, 0.037767, 0.065908, 1.248467,0.192859, -0.103559, -0.227685, 0.948810
100, 0.037938, 0.065969, 1.248429,0.193115, -0.103799, -0.227239, 0.948839
101, 0.038154, 0.066066, 1.248376,0.193669, -0.103950, -0.226725, 0.948832
102, 0.038356, 0.066152, 1.248332,0.194155, -0.104191, -0.226201, 0.948831
103, 0.038595, 0.066253, 1.248271,0.194704, -0.104295, -0.225670, 0.948834
104, 0.038763, 0.066321, 1.248221,0.194986, -0.104074, -0.225252, 0.948900
105, 0.038964, 0.066384, 1.248144,0.195277, -0.104132, -0.224738, 0.948955
106, 0.039089, 0.066427, 1.248067,0.195522, -0.104090, -0.224370, 0.948997
107, 0.039287, 0.066451, 1.247997,0.195507, -0.103994, -0.223855, 0.949132
108, 0.039426, 0.066493, 1.247954,0.195693, -0.103991, -0.223461, 0.949187
109, 0.039589, 0.066554, 1.247903,0.196066, -0.104031, -0.222983, 0.949218
110, 0.039796, 0.066629, 1.247886,0.196230, -0.103968, -0.222490, 0.949306
111, 0.040051, 0.066731, 1.247844,0.196835, -0.104278, -0.221874, 0.949291
112, 0.040254, 0.066831, 1.247814,0.197424, -0.104677, -0.221389, 0.949238
113, 0.040475, 0.066916, 1.247755,0.197803, -0.104475, -0.220839, 0.949310
114, 0.040664, 0.066971, 1.247705,0.197967, -0.104590, -0.220382, 0.949369
115, 0.040850, 0.067013, 1.247656,0.198173, -0.104241, -0.219855, 0.949487
116, 0.041003, 0.067025, 1.247609,0.198282, -0.104502, -0.219398, 0.949541
117, 0.041169, 0.067071, 1.247531,0.198378, -0.104411, -0.218784, 0.949672
118, 0.041315, 0.067096, 1.247514,0.198581, -0.104258, -0.218361, 0.949744
119, 0.041523, 0.067152, 1.247495,0.198824, -0.104537, -0.217766, 0.949799
120, 0.041730, 0.067242, 1.247485,0.199165, -0.104574, -0.217326, 0.949825
121, 0.041946, 0.067345, 1.247474,0.199780, -0.104867, -0.216768, 0.949791
122, 0.042177, 0.067443, 1.247439,0.200056, -0.105013, -0.216208, 0.949844
123, 0.042349, 0.067492, 1.247396,0.200336, -0.105127, -0.215727, 0.949882
124, 0.042524, 0.067530, 1.247365,0.200577, -0.105184, -0.215213, 0.949941
125, 0.042660, 0.067557, 1.247310,0.200747, -0.105149, -0.214821, 0.949998
126, 0.042816, 0.067577, 1.247243,0.200668, -0.104852, -0.214280, 0.950170
127, 0.042953, 0.067594, 1.247214,0.200623, -0.104885, -0.213830, 0.950277
128, 0.043108, 0.067611, 1.247202,0.200922, -0.104680, -0.213346, 0.950345
129, 0.043277, 0.067653, 1.247204,0.201203, -0.105068, -0.212800, 0.950365
130, 0.043550, 0.067755, 1.247186,0.201636, -0.105195, -0.212147, 0.950405
131, 0.043753, 0.067847, 1.247186,0.202117, -0.105478, -0.211687, 0.950375
132, 0.044001, 0.067951, 1.247149,0.202487, -0.105484, -0.211078, 0.950430
133, 0.044180, 0.068000, 1.247136,0.202643, -0.105336, -0.210671, 0.950504
134, 0.044382, 0.068039, 1.247112,0.203006, -0.105586, -0.209982, 0.950551
135, 0.044540, 0.068055, 1.247063,0.203010, -0.105591, -0.209475, 0.950662
136, 0.044666, 0.068048, 1.247028,0.202863, -0.105141, -0.209009, 0.950846
137, 0.044916, 0.068055, 1.247043,0.203063, -0.105348, -0.208054, 0.950989
138, 0.045091, 0.068110, 1.247051,0.202938, -0.105094, -0.207628, 0.951137
139, 0.045345, 0.068195, 1.247074,0.203439, -0.105502, -0.206934, 0.951136
140, 0.045540, 0.068294, 1.247079,0.203815, -0.105518, -0.206452, 0.951159
141, 0.045810, 0.068411, 1.247098,0.204290, -0.105705, -0.205860, 0.951164
142, 0.045998, 0.068462, 1.247096,0.204546, -0.105972, -0.205417, 0.951176
143, 0.046180, 0.068503, 1.247061,0.204743, -0.105625, -0.204876, 0.951288
144, 0.046282, 0.068494, 1.247041,0.204469, -0.105514, -0.204468, 0.951447
145, 0.046409, 0.068469, 1.247022,0.204271, -0.105341, -0.204019, 0.951605
146, 0.046613, 0.068422, 1.247020,0.204113, -0.105152, -0.203135, 0.951849
147, 0.046781, 0.068461, 1.247042,0.204144, -0.105003, -0.202635, 0.951966
148, 0.046975, 0.068532, 1.247044,0.204505, -0.105229, -0.202044, 0.951989
149, 0.047186, 0.068652, 1.247033,0.204890, -0.105466, -0.201593, 0.951975
150, 0.047434, 0.068778, 1.247035,0.205683, -0.105465, -0.201024, 0.951925
151, 0.047682, 0.068852, 1.247071,0.205823, -0.105676, -0.200407, 0.952001
152, 0.047813, 0.068858, 1.247118,0.205862, -0.105661, -0.199954, 0.952090
153, 0.047968, 0.068846, 1.247144,0.205758, -0.105649, -0.199391, 0.952232
154, 0.048082, 0.068855, 1.247102,0.205704, -0.105495, -0.198959, 0.952351
155, 0.048207, 0.068737, 1.247068,0.205103, -0.104897, -0.198157, 0.952714
156, 0.048375, 0.068745, 1.247109,0.205034, -0.104975, -0.197616, 0.952832
157, 0.048591, 0.068806, 1.247121,0.205316, -0.104923, -0.197035, 0.952898
158, 0.048867, 0.068942, 1.247116,0.205781, -0.105061, -0.196402, 0.952913
159, 0.049093, 0.069061, 1.247129,0.206419, -0.105533, -0.195833, 0.952840
160, 0.049391, 0.069185, 1.247166,0.206856, -0.105709, -0.195097, 0.952876
161, 0.049561, 0.069237, 1.247206,0.206939, -0.106069, -0.194623, 0.952915
162, 0.049745, 0.069229, 1.247283,0.207059, -0.105895, -0.194032, 0.953029
163, 0.049891, 0.069206, 1.247307,0.206705, -0.105625, -0.193475, 0.953249
164, 0.049974, 0.069135, 1.247276,0.206426, -0.105203, -0.192953, 0.953462
165, 0.050092, 0.069033, 1.247277,0.205770, -0.104919, -0.192155, 0.953796
166, 0.050237, 0.069065, 1.247285,0.205642, -0.104889, -0.191688, 0.953921
167, 0.050481, 0.069176, 1.247299,0.206228, -0.104995, -0.191069, 0.953907
168, 0.050797, 0.069319, 1.247359,0.206776, -0.105399, -0.190349, 0.953888
169, 0.051075, 0.069452, 1.247414,0.207042, -0.105511, -0.189748, 0.953937
170, 0.051272, 0.069549, 1.247447,0.207494, -0.105651, -0.189216, 0.953929
171, 0.051457, 0.069590, 1.247499,0.207468, -0.105741, -0.188631, 0.954041
